month,division,line,day_type,reporting_category,subcategory,delays
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Other Infrastructure,128
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Other Internal Disruptions,20
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Other - Sig,179
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Propulsion,15
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Rail and Roadbed,149
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Service Delivery,65
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Signal Modernization Capital Project,1
2023-05-01,B DIVISION,A,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,17
2023-05-01,B DIVISION,A,1,Operating Conditions,,409
2023-05-01,B DIVISION,A,1,Planned ROW Work,Capital Work - Other Planned ROW,10
2023-05-01,B DIVISION,A,1,Planned ROW Work,Subways Maintenance,402
2023-05-01,B DIVISION,A,1,Planned ROW Work,Work Equipment,35
2023-05-01,B DIVISION,A,1,Police & Medical,Persons on Roadbed,101
2023-05-01,B DIVISION,A,1,Police & Medical,"Public Conduct, Crime, Police Response",213
2023-05-01,B DIVISION,A,1,Police & Medical,Sick/Injured Customer,87
2023-05-01,B DIVISION,A,2,Crew Availability,Crew Availability,95
2023-05-01,B DIVISION,A,2,External Factors,External Agency or Utility,26
2023-05-01,B DIVISION,A,2,External Factors,External Debris on Roadbed,11
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Braking,2
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Door-Related,3
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Other - CE,2
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Other Internal Disruptions,29
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Other - Sig,21
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Propulsion,1
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Rail and Roadbed,79
2023-05-01,B DIVISION,A,2,Infrastructure & Equipment,Service Delivery,2
2023-05-01,B DIVISION,A,2,Operating Conditions,,167
2023-05-01,B DIVISION,A,2,Planned ROW Work,Capital Work - Other Planned ROW,11
2023-05-01,B DIVISION,A,2,Planned ROW Work,Subways Maintenance,200
2023-05-01,B DIVISION,A,2,Planned ROW Work,Work Equipment,5
2023-05-01,B DIVISION,A,2,Police & Medical,Persons on Roadbed,7
2023-05-01,B DIVISION,A,2,Police & Medical,"Public Conduct, Crime, Police Response",76
2023-05-01,B DIVISION,A,2,Police & Medical,Sick/Injured Customer,20
2023-05-01,B DIVISION,B,1,Crew Availability,Crew Availability,138
2023-05-01,B DIVISION,B,1,External Factors,External Debris on Roadbed,12
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Braking,20
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Door-Related,36
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,"Fire, Smoke, Debris",33
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Other - CE,15
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Other Infrastructure,66
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Other Internal Disruptions,5
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Other - Sig,170
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Propulsion,40
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Rail and Roadbed,42
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Service Delivery,24
2023-05-01,B DIVISION,B,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,24
2023-05-01,B DIVISION,B,1,Operating Conditions,,286
2023-05-01,B DIVISION,B,1,Planned ROW Work,Capital Work - Other Planned ROW,4
2023-05-01,B DIVISION,B,1,Planned ROW Work,Subways Maintenance,36
2023-05-01,B DIVISION,B,1,Planned ROW Work,Work Equipment,13
2023-05-01,B DIVISION,B,1,Police & Medical,Persons on Roadbed,58
2023-05-01,B DIVISION,B,1,Police & Medical,"Public Conduct, Crime, Police Response",157
2023-05-01,B DIVISION,B,1,Police & Medical,Sick/Injured Customer,18
2023-05-01,B DIVISION,C,1,Crew Availability,Crew Availability,136
2023-05-01,B DIVISION,C,1,External Factors,External Debris on Roadbed,12
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Braking,7
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Door-Related,3
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,"Fire, Smoke, Debris",13
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Other - CE,9
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Other Infrastructure,75
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Other Internal Disruptions,24
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Other - Sig,82
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Propulsion,12
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Rail and Roadbed,103
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Service Delivery,20
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Signal Modernization Capital Project,6
2023-05-01,B DIVISION,C,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2023-05-01,B DIVISION,C,1,Operating Conditions,,233
2023-05-01,B DIVISION,C,1,Planned ROW Work,Capital Work - Other Planned ROW,25
2023-05-01,B DIVISION,C,1,Planned ROW Work,Subways Maintenance,49
2023-05-01,B DIVISION,C,1,Planned ROW Work,Work Equipment,29
2023-05-01,B DIVISION,C,1,Police & Medical,Persons on Roadbed,77
2023-05-01,B DIVISION,C,1,Police & Medical,"Public Conduct, Crime, Police Response",152
2023-05-01,B DIVISION,C,1,Police & Medical,Sick/Injured Customer,20
2023-05-01,B DIVISION,C,2,Crew Availability,Crew Availability,92
2023-05-01,B DIVISION,C,2,External Factors,External Debris on Roadbed,3
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Braking,1
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Other - CE,17
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Other Infrastructure,4
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Other - Sig,4
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Propulsion,1
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Rail and Roadbed,5
2023-05-01,B DIVISION,C,2,Infrastructure & Equipment,Service Delivery,11
2023-05-01,B DIVISION,C,2,Operating Conditions,,97
2023-05-01,B DIVISION,C,2,Planned ROW Work,Capital Work - Other Planned ROW,18
2023-05-01,B DIVISION,C,2,Planned ROW Work,Subways Maintenance,36
2023-05-01,B DIVISION,C,2,Police & Medical,Persons on Roadbed,7
2023-05-01,B DIVISION,C,2,Police & Medical,"Public Conduct, Crime, Police Response",38
2023-05-01,B DIVISION,C,2,Police & Medical,Sick/Injured Customer,22
2023-05-01,B DIVISION,D,1,Crew Availability,Crew Availability,222
2023-05-01,B DIVISION,D,1,External Factors,External Debris on Roadbed,13
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Braking,11
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Door-Related,14
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,"Fire, Smoke, Debris",49
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Other - CE,29
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Other Infrastructure,59
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Other Internal Disruptions,6
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Other - Sig,164
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Propulsion,40
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Rail and Roadbed,75
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Service Delivery,54
2023-05-01,B DIVISION,D,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,29
2023-05-01,B DIVISION,D,1,Operating Conditions,,351
2023-05-01,B DIVISION,D,1,Planned ROW Work,Capital Work - Other Planned ROW,5
2023-05-01,B DIVISION,D,1,Planned ROW Work,Insufficient Supplement Schedule,18
2023-05-01,B DIVISION,D,1,Planned ROW Work,Subways Maintenance,411
2023-05-01,B DIVISION,D,1,Planned ROW Work,Work Equipment,33
2023-05-01,B DIVISION,D,1,Police & Medical,Persons on Roadbed,97
2023-05-01,B DIVISION,D,1,Police & Medical,"Public Conduct, Crime, Police Response",352
2023-05-01,B DIVISION,D,1,Police & Medical,Sick/Injured Customer,43
2023-05-01,B DIVISION,D,2,Crew Availability,Crew Availability,77
2023-05-01,B DIVISION,D,2,External Factors,External Debris on Roadbed,3
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Braking,1
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Door-Related,3
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,"Fire, Smoke, Debris",5
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Other - CE,26
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Other Infrastructure,1
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Other - Sig,41
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Propulsion,2
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Rail and Roadbed,4
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Service Delivery,19
2023-05-01,B DIVISION,D,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,7
2023-05-01,B DIVISION,D,2,Operating Conditions,,109
2023-05-01,B DIVISION,D,2,Planned ROW Work,Capital Work - Other Planned ROW,52
2023-05-01,B DIVISION,D,2,Planned ROW Work,Subways Maintenance,340
2023-05-01,B DIVISION,D,2,Planned ROW Work,Work Equipment,2
2023-05-01,B DIVISION,D,2,Police & Medical,Persons on Roadbed,5
2023-05-01,B DIVISION,D,2,Police & Medical,"Public Conduct, Crime, Police Response",62
2023-05-01,B DIVISION,D,2,Police & Medical,Sick/Injured Customer,12
2023-05-01,B DIVISION,E,1,Crew Availability,Crew Availability,86
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Braking,4
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Door-Related,9
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,"Fire, Smoke, Debris",16
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Other - CE,19
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Other Infrastructure,26
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Other Internal Disruptions,67
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Other - Sig,265
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Propulsion,27
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Rail and Roadbed,217
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Service Delivery,6
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Signal Modernization Capital Project,199
2023-05-01,B DIVISION,E,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,33
2023-05-01,B DIVISION,E,1,Operating Conditions,,340
2023-05-01,B DIVISION,E,1,Planned ROW Work,Capital Work - Other Planned ROW,107
2023-05-01,B DIVISION,E,1,Planned ROW Work,Other Planned ROW Work,3
2023-05-01,B DIVISION,E,1,Planned ROW Work,Subways Maintenance,677
2023-05-01,B DIVISION,E,1,Planned ROW Work,Work Equipment,19
2023-05-01,B DIVISION,E,1,Police & Medical,Persons on Roadbed,127
2023-05-01,B DIVISION,E,1,Police & Medical,"Public Conduct, Crime, Police Response",207
2023-05-01,B DIVISION,E,1,Police & Medical,Sick/Injured Customer,31
2023-05-01,B DIVISION,E,2,Crew Availability,Crew Availability,71
2023-05-01,B DIVISION,E,2,Infrastructure & Equipment,Other Infrastructure,7
2023-05-01,B DIVISION,E,2,Infrastructure & Equipment,Propulsion,10
2023-05-01,B DIVISION,E,2,Infrastructure & Equipment,Rail and Roadbed,9
2023-05-01,B DIVISION,E,2,Infrastructure & Equipment,Service Delivery,10
2023-05-01,B DIVISION,E,2,Infrastructure & Equipment,Signal Modernization Capital Project,3
2023-05-01,B DIVISION,E,2,Operating Conditions,,83
2023-05-01,B DIVISION,E,2,Planned ROW Work,Subways Maintenance,106
2023-05-01,B DIVISION,E,2,Police & Medical,Persons on Roadbed,2
2023-05-01,B DIVISION,E,2,Police & Medical,"Public Conduct, Crime, Police Response",40
2023-05-01,B DIVISION,E,2,Police & Medical,Sick/Injured Customer,6
2023-05-01,B DIVISION,F,1,Crew Availability,Crew Availability,188
2023-05-01,B DIVISION,F,1,External Factors,External Agency or Utility,4
2023-05-01,B DIVISION,F,1,External Factors,External Debris on Roadbed,6
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Braking,27
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Door-Related,4
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,"Fire, Smoke, Debris",10
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Other - CE,12
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Other Infrastructure,34
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Other Internal Disruptions,17
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Other - Sig,147
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Propulsion,14
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Rail and Roadbed,288
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Service Delivery,19
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Signal Modernization Capital Project,147
2023-05-01,B DIVISION,F,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,22
2023-05-01,B DIVISION,F,1,Operating Conditions,,445
2023-05-01,B DIVISION,F,1,Planned ROW Work,Capital Work - Other Planned ROW,51
2023-05-01,B DIVISION,F,1,Planned ROW Work,Subways Maintenance,425
2023-05-01,B DIVISION,F,1,Planned ROW Work,Work Equipment,14
2023-05-01,B DIVISION,F,1,Police & Medical,Persons on Roadbed,91
2023-05-01,B DIVISION,F,1,Police & Medical,"Public Conduct, Crime, Police Response",262
2023-05-01,B DIVISION,F,1,Police & Medical,Sick/Injured Customer,28
2023-05-01,B DIVISION,F,2,Crew Availability,Crew Availability,52
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Door-Related,1
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Other - CE,2
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Other Infrastructure,10
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Other Internal Disruptions,1
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Other - Sig,40
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Propulsion,4
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Rail and Roadbed,14
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Service Delivery,5
2023-05-01,B DIVISION,F,2,Infrastructure & Equipment,Signal Modernization Capital Project,52
2023-05-01,B DIVISION,F,2,Operating Conditions,,124
2023-05-01,B DIVISION,F,2,Planned ROW Work,Capital Work - Other Planned ROW,56
2023-05-01,B DIVISION,F,2,Planned ROW Work,Subways Maintenance,167
2023-05-01,B DIVISION,F,2,Police & Medical,Persons on Roadbed,20
2023-05-01,B DIVISION,F,2,Police & Medical,"Public Conduct, Crime, Police Response",71
2023-05-01,B DIVISION,F,2,Police & Medical,Sick/Injured Customer,9
2023-05-01,B DIVISION,G,1,Crew Availability,Crew Availability,60
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Door-Related,2
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,"Fire, Smoke, Debris",28
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Other Infrastructure,16
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Other Internal Disruptions,8
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Other - Sig,46
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Rail and Roadbed,130
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Service Delivery,21
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Signal Modernization Capital Project,5
2023-05-01,B DIVISION,G,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,20
2023-05-01,B DIVISION,G,1,Operating Conditions,,156
2023-05-01,B DIVISION,G,1,Planned ROW Work,Capital Work - Other Planned ROW,80
2023-05-01,B DIVISION,G,1,Planned ROW Work,Subways Maintenance,236
2023-05-01,B DIVISION,G,1,Planned ROW Work,Work Equipment,14
2023-05-01,B DIVISION,G,1,Police & Medical,"Public Conduct, Crime, Police Response",73
2023-05-01,B DIVISION,G,1,Police & Medical,Sick/Injured Customer,7
2023-05-01,B DIVISION,G,2,Crew Availability,Crew Availability,21
2023-05-01,B DIVISION,G,2,Infrastructure & Equipment,Other Infrastructure,2
2023-05-01,B DIVISION,G,2,Infrastructure & Equipment,Other - Sig,24
2023-05-01,B DIVISION,G,2,Infrastructure & Equipment,Propulsion,5
2023-05-01,B DIVISION,G,2,Infrastructure & Equipment,Rail and Roadbed,1
2023-05-01,B DIVISION,G,2,Infrastructure & Equipment,Service Delivery,1
2023-05-01,B DIVISION,G,2,Operating Conditions,,26
2023-05-01,B DIVISION,G,2,Planned ROW Work,Capital Work - Other Planned ROW,6
2023-05-01,B DIVISION,G,2,Planned ROW Work,Subways Maintenance,37
2023-05-01,B DIVISION,G,2,Police & Medical,Persons on Roadbed,16
2023-05-01,B DIVISION,G,2,Police & Medical,"Public Conduct, Crime, Police Response",8
2023-05-01,B DIVISION,G,2,Police & Medical,Sick/Injured Customer,6
2023-05-01,B DIVISION,JZ,1,Crew Availability,Crew Availability,79
2023-05-01,B DIVISION,JZ,1,External Factors,Inclement Weather,1
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Braking,9
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,"Fire, Smoke, Debris",97
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other - CE,5
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other Infrastructure,31
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other - Sig,72
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Propulsion,11
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Rail and Roadbed,45
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Service Delivery,21
2023-05-01,B DIVISION,JZ,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2023-05-01,B DIVISION,JZ,1,Operating Conditions,,78
2023-05-01,B DIVISION,JZ,1,Planned ROW Work,Subways Maintenance,123
2023-05-01,B DIVISION,JZ,1,Planned ROW Work,Work Equipment,17
2023-05-01,B DIVISION,JZ,1,Police & Medical,Persons on Roadbed,29
2023-05-01,B DIVISION,JZ,1,Police & Medical,"Public Conduct, Crime, Police Response",74
2023-05-01,B DIVISION,JZ,1,Police & Medical,Sick/Injured Customer,11
2023-05-01,B DIVISION,JZ,2,Crew Availability,Crew Availability,63
2023-05-01,B DIVISION,JZ,2,External Factors,External Debris on Roadbed,16
2023-05-01,B DIVISION,JZ,2,Infrastructure & Equipment,Other - Sig,12
2023-05-01,B DIVISION,JZ,2,Infrastructure & Equipment,Service Delivery,6
2023-05-01,B DIVISION,JZ,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,11
2023-05-01,B DIVISION,JZ,2,Operating Conditions,,14
2023-05-01,B DIVISION,JZ,2,Planned ROW Work,Subways Maintenance,13
2023-05-01,B DIVISION,JZ,2,Police & Medical,"Public Conduct, Crime, Police Response",24
2023-05-01,B DIVISION,JZ,2,Police & Medical,Sick/Injured Customer,1
2023-05-01,B DIVISION,L,1,Crew Availability,Crew Availability,102
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Braking,2
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Other - CE,4
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Other Infrastructure,14
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Other Internal Disruptions,2
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Other - Sig,48
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Propulsion,24
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Rail and Roadbed,120
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Service Delivery,20
2023-05-01,B DIVISION,L,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,25
2023-05-01,B DIVISION,L,1,Operating Conditions,,2
2023-05-01,B DIVISION,L,1,Planned ROW Work,Subways Maintenance,336
2023-05-01,B DIVISION,L,1,Planned ROW Work,Work Equipment,9
2023-05-01,B DIVISION,L,1,Police & Medical,"Public Conduct, Crime, Police Response",55
2023-05-01,B DIVISION,L,1,Police & Medical,Sick/Injured Customer,18
2023-05-01,B DIVISION,L,2,Crew Availability,Crew Availability,60
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,Door-Related,1
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,"Fire, Smoke, Debris",8
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,Other - CE,7
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,Other - Sig,9
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,Propulsion,23
2023-05-01,B DIVISION,L,2,Infrastructure & Equipment,Service Delivery,2
2023-05-01,B DIVISION,L,2,Planned ROW Work,Subways Maintenance,5
